snapshot_date,ing_id,consumed_packages,cumulative_consumption_flow
2025-08-25,ing024,1,7
2025-08-26,ing024,0,7
2025-08-27,ing024,0,7
2025-08-28,ing024,0,7
2025-08-29,ing024,1,8
2025-08-30,ing024,0,8
2025-08-31,ing024,1,9
2025-09-01,ing024,0,0
2025-09-02,ing024,0,0
2025-09-03,ing024,1,1
2025-09-04,ing024,0,1
2025-09-05,ing024,1,2
2025-09-06,ing024,0,2
2025-09-07,ing024,1,3
2025-09-08,ing024,1,4
2025-09-09,ing024,0,4
2025-09-10,ing024,0,4
2025-09-11,ing024,0,4
2025-09-12,ing024,1,5
2025-09-13,ing024,0,5
2025-09-14,ing024,1,6
2025-09-15,ing024,0,6
2025-09-16,ing024,0,6
2025-09-17,ing024,0,6
2025-09-18,ing024,0,6
2025-09-19,ing024,1,7
2025-09-20,ing024,1,8
2025-09-21,ing024,0,8
2025-09-22,ing024,1,9
2025-09-23,ing024,0,9
2025-09-24,ing024,1,10
2025-09-25,ing024,0,10
2025-09-26,ing024,1,11
2025-09-27,ing024,0,11
2025-09-28,ing024,0,11
2025-09-29,ing024,0,11
2025-09-30,ing024,0,11
2025-10-01,ing024,0,0
2025-10-02,ing024,1,1
2025-10-03,ing024,0,1
2025-10-04,ing024,0,1
2025-10-05,ing024,0,1
2025-10-06,ing024,0,1
2025-10-07,ing024,1,2
2025-10-08,ing024,1,3
2025-10-09,ing024,0,3
2025-10-10,ing024,1,4
2025-10-11,ing024,0,4
2025-10-12,ing024,1,5
2025-10-13,ing024,0,5
2025-10-14,ing024,0,5
2025-10-15,ing024,1,6
2025-10-16,ing024,0,6
2025-10-17,ing024,0,6
2025-10-18,ing024,1,7
2025-10-20,ing024,0,7
2025-10-21,ing024,1,8
2025-10-22,ing024,0,8
2025-10-23,ing024,1,9
2025-10-24,ing024,0,9
2025-10-25,ing024,1,10
2023-02-16,ing025,0,0
2023-02-17,ing025,1,1
2023-02-18,ing025,1,2
2023-02-19,ing025,1,3
2023-02-20,ing025,1,4
2023-02-21,ing025,0,4
2023-02-22,ing025,0,4
2023-02-23,ing025,1,5
2023-02-24,ing025,0,5
2023-02-25,ing025,0,5
2023-02-26,ing025,0,5
2023-02-27,ing025,1,6
2023-02-28,ing025,1,7
2023-03-01,ing025,1,1
2023-03-02,ing025,0,1
2023-03-03,ing025,0,1
2023-03-05,ing025,0,1
2023-03-06,ing025,1,2
2023-03-07,ing025,1,3
2023-03-08,ing025,0,3
2023-03-09,ing025,1,4
2023-03-10,ing025,0,4
2023-03-11,ing025,0,4
2023-03-12,ing025,1,5
2023-03-13,ing025,1,6
2023-03-15,ing025,0,6
2023-03-16,ing025,1,7
2023-03-17,ing025,1,8
2023-03-18,ing025,1,9
2023-03-19,ing025,1,10
2023-03-20,ing025,1,11
2023-03-21,ing025,1,12
2023-03-22,ing025,1,13
2023-03-23,ing025,1,14
2023-03-24,ing025,1,15
2023-03-25,ing025,1,16
2023-03-26,ing025,1,17
2023-03-27,ing025,1,18
2023-03-28,ing025,0,18
2023-03-29,ing025,1,19
2023-03-30,ing025,2,21
2023-03-31,ing025,1,22
2023-04-01,ing025,1,1
2023-04-02,ing025,0,1
2023-04-03,ing025,1,2
2023-04-04,ing025,2,4
2023-04-05,ing025,1,5
2023-04-06,ing025,1,6
2023-04-07,ing025,1,7
2023-04-08,ing025,1,8
2023-04-09,ing025,0,8
2023-04-10,ing025,0,8
2023-04-11,ing025,1,9
2023-04-12,ing025,1,10
2023-04-13,ing025,1,11
2023-04-14,ing025,2,13
2023-04-15,ing025,2,15
2023-04-16,ing025,0,15
2023-04-17,ing025,1,16
2023-04-18,ing025,1,17
2023-04-19,ing025,2,19
2023-04-20,ing025,1,20
2023-04-21,ing025,1,21
2023-04-22,ing025,2,23
2023-04-23,ing025,1,24
2023-04-25,ing025,1,25
2023-04-26,ing025,1,26
2023-04-27,ing025,1,27
2023-04-28,ing025,1,28
2023-04-29,ing025,2,30
2023-04-30,ing025,1,31
2023-05-02,ing025,1,1
2023-05-03,ing025,1,2
2023-05-04,ing025,0,2
2023-05-05,ing025,0,2
2023-05-06,ing025,2,4
2023-05-07,ing025,0,4
2023-05-08,ing025,2,6
2023-05-09,ing025,1,7
2023-05-10,ing025,2,9
2023-05-11,ing025,0,9
2023-05-12,ing025,1,10
2023-05-13,ing025,1,11
2023-05-14,ing025,1,12
2023-05-15,ing025,1,13
2023-05-16,ing025,2,15
2023-05-17,ing025,1,16
2023-05-18,ing025,1,17
2023-05-19,ing025,0,17
2023-05-20,ing025,1,18
2023-05-21,ing025,2,20
2023-05-22,ing025,1,21
2023-05-23,ing025,1,22
2023-05-24,ing025,1,23
2023-05-25,ing025,1,24
2023-05-26,ing025,1,25
2023-05-27,ing025,1,26
2023-05-28,ing025,1,27
2023-05-29,ing025,1,28
2023-05-30,ing025,1,29
2023-05-31,ing025,1,30
2023-06-01,ing025,2,2
2023-06-02,ing025,0,2
2023-06-03,ing025,1,3
2023-06-04,ing025,1,4
2023-06-05,ing025,0,4
2023-06-06,ing025,0,4
2023-06-07,ing025,2,6
2023-06-08,ing025,0,6
2023-06-09,ing025,1,7
2023-06-10,ing025,1,8
2023-06-11,ing025,1,9
2023-06-12,ing025,1,10
2023-06-13,ing025,0,10
2023-06-14,ing025,1,11
2023-06-15,ing025,0,11
2023-06-16,ing025,2,13
2023-06-17,ing025,1,14
2023-06-18,ing025,0,14
2023-06-19,ing025,2,16
2023-06-20,ing025,1,17
2023-06-21,ing025,0,17
2023-06-22,ing025,0,17
2023-06-23,ing025,2,19
2023-06-24,ing025,0,19
2023-06-25,ing025,1,20
2023-06-26,ing025,1,21
2023-06-27,ing025,0,21
2023-06-28,ing025,1,22
2023-06-29,ing025,1,23
2023-06-30,ing025,1,24
2023-07-01,ing025,2,2
2023-07-03,ing025,1,3
2023-07-04,ing025,3,6
2023-07-05,ing025,1,7
2023-07-06,ing025,1,8
2023-07-07,ing025,1,9
2023-07-08,ing025,1,10
2023-07-09,ing025,1,11
2023-07-10,ing025,2,13
2023-07-11,ing025,1,14
2023-07-12,ing025,2,16
2023-07-13,ing025,1,17
2023-07-14,ing025,1,18
2023-07-15,ing025,0,18
2023-07-16,ing025,0,18
2023-07-17,ing025,1,19
2023-07-18,ing025,1,20
2023-07-19,ing025,0,20
2023-07-20,ing025,2,22
2023-07-21,ing025,0,22
2023-07-22,ing025,1,23
2023-07-23,ing025,1,24
2023-07-24,ing025,1,25
2023-07-25,ing025,1,26
2023-07-26,ing025,0,26
2023-07-27,ing025,1,27
2023-07-28,ing025,1,28
2023-07-29,ing025,1,29
2023-07-30,ing025,1,30
2023-07-31,ing025,2,32
2023-08-01,ing025,1,1
2023-08-02,ing025,1,2
2023-08-03,ing025,1,3
2023-08-04,ing025,0,3
2023-08-05,ing025,1,4
2023-08-06,ing025,1,5
2023-08-07,ing025,1,6
2023-08-08,ing025,1,7
2023-08-09,ing025,2,9
2023-08-10,ing025,0,9
2023-08-11,ing025,0,9
2023-08-12,ing025,0,9
2023-08-13,ing025,1,10
2023-08-14,ing025,1,11
2023-08-15,ing025,1,12
2023-08-16,ing025,2,14
2023-08-17,ing025,1,15
2023-08-18,ing025,0,15
2023-08-19,ing025,0,15
2023-08-20,ing025,1,16
2023-08-22,ing025,1,17
2023-08-23,ing025,1,18
2023-08-24,ing025,1,19
2023-08-25,ing025,1,20
2023-08-26,ing025,1,21
2023-08-27,ing025,1,22
2023-08-28,ing025,1,23
2023-08-29,ing025,1,24
2023-08-30,ing025,0,24
2023-08-31,ing025,1,25
2023-09-01,ing025,0,0
2023-09-02,ing025,1,1
2023-09-03,ing025,1,2
2023-09-04,ing025,1,3
2023-09-05,ing025,0,3
2023-09-06,ing025,1,4
2023-09-07,ing025,2,6
2023-09-08,ing025,1,7
2023-09-09,ing025,1,8
2023-09-10,ing025,0,8
2023-09-11,ing025,2,10
2023-09-12,ing025,0,10
2023-09-13,ing025,0,10
2023-09-14,ing025,1,11
2023-09-15,ing025,1,12
2023-09-16,ing025,1,13
2023-09-17,ing025,1,14
2023-09-18,ing025,0,14
2023-09-19,ing025,1,15
2023-09-20,ing025,1,16
2023-09-21,ing025,0,16
2023-09-23,ing025,1,17
2023-09-24,ing025,1,18
2023-09-25,ing025,1,19
2023-09-26,ing025,1,20
2023-09-27,ing025,2,22
2023-09-28,ing025,2,24
2023-09-29,ing025,0,24
2023-09-30,ing025,2,26
2023-10-01,ing025,1,1
2023-10-02,ing025,2,3
2023-10-03,ing025,1,4
2023-10-04,ing025,2,6
2023-10-05,ing025,1,7
2023-10-06,ing025,1,8
2023-10-07,ing025,0,8
2023-10-08,ing025,2,10
2023-10-09,ing025,2,12
2023-10-10,ing025,3,15
2023-10-11,ing025,1,16
2023-10-12,ing025,1,17
2023-10-13,ing025,1,18
2023-10-14,ing025,1,19
2023-10-15,ing025,1,20
2023-10-16,ing025,1,21
2023-10-17,ing025,1,22
2023-10-18,ing025,2,24
2023-10-19,ing025,1,25
2023-10-21,ing025,1,26
2023-10-22,ing025,1,27
2023-10-23,ing025,0,27
2023-10-24,ing025,1,28
2023-10-25,ing025,1,29
2023-10-26,ing025,1,30
2023-10-27,ing025,1,31
2023-10-28,ing025,0,31
2023-10-29,ing025,1,32
2023-10-30,ing025,1,33
2023-10-31,ing025,1,34
2023-11-01,ing025,2,2
2023-11-02,ing025,0,2
2023-11-03,ing025,1,3
2023-11-04,ing025,0,3
2023-11-05,ing025,0,3
2023-11-06,ing025,1,4
2023-11-07,ing025,0,4
2023-11-08,ing025,0,4
2023-11-09,ing025,1,5
2023-11-11,ing025,1,6
2023-11-12,ing025,1,7
2023-11-13,ing025,0,7
2023-11-14,ing025,1,8
2023-11-15,ing025,1,9
2023-11-16,ing025,1,10
2023-11-17,ing025,0,10
2023-11-18,ing025,1,11
2023-11-19,ing025,1,12
2023-11-20,ing025,1,13
2023-11-21,ing025,0,13
2023-11-22,ing025,1,14
2023-11-23,ing025,1,15
2023-11-24,ing025,0,15
2023-11-25,ing025,1,16
2023-11-26,ing025,1,17
2023-11-27,ing025,1,18
2023-11-28,ing025,0,18
2023-11-29,ing025,2,20
2023-11-30,ing025,0,20
2023-12-01,ing025,1,1
2023-12-02,ing025,1,2
2023-12-03,ing025,1,3
2023-12-04,ing025,1,4
2023-12-05,ing025,1,5
2023-12-06,ing025,1,6
2023-12-07,ing025,2,8
2023-12-08,ing025,1,9
2023-12-09,ing025,0,9
2023-12-10,ing025,2,11
2023-12-11,ing025,1,12
2023-12-12,ing025,0,12
2023-12-13,ing025,0,12
2023-12-14,ing025,0,12
2023-12-15,ing025,1,13
2023-12-16,ing025,1,14
2023-12-17,ing025,1,15
2023-12-18,ing025,1,16
2023-12-19,ing025,1,17
2023-12-20,ing025,1,18
2023-12-21,ing025,2,20
2023-12-22,ing025,1,21
2023-12-23,ing025,0,21
2023-12-24,ing025,1,22
2023-12-25,ing025,2,24
2023-12-26,ing025,1,25
2023-12-27,ing025,0,25
2023-12-28,ing025,1,26
2023-12-29,ing025,1,27
2023-12-30,ing025,2,29
2023-12-31,ing025,1,30
2024-01-01,ing025,1,1
2024-01-02,ing025,1,2
2024-01-03,ing025,0,2
2024-01-04,ing025,0,2
2024-01-05,ing025,2,4
2024-01-06,ing025,1,5
2024-01-07,ing025,1,6
2024-01-08,ing025,1,7
2024-01-09,ing025,0,7
2024-01-10,ing025,1,8
2024-01-11,ing025,1,9
2024-01-12,ing025,2,11
2024-01-13,ing025,1,12
2024-01-14,ing025,1,13
2024-01-15,ing025,1,14
2024-01-16,ing025,0,14
2024-01-17,ing025,1,15
2024-01-18,ing025,1,16
2024-01-19,ing025,1,17
2024-01-20,ing025,1,18
2024-01-21,ing025,1,19
2024-01-23,ing025,0,19
2024-01-24,ing025,2,21
2024-01-25,ing025,2,23
2024-01-26,ing025,1,24
2024-01-27,ing025,2,26
2024-01-28,ing025,0,26
2024-01-29,ing025,1,27
2024-01-30,ing025,1,28
2024-02-01,ing025,1,1
2024-02-02,ing025,1,2
2024-02-03,ing025,1,3
2024-02-04,ing025,2,5
2024-02-05,ing025,1,6
2024-02-06,ing025,0,6
2024-02-07,ing025,0,6
2024-02-08,ing025,1,7
2024-02-09,ing025,1,8
2024-02-10,ing025,1,9
2024-02-11,ing025,1,10
2024-02-13,ing025,1,11
2024-02-14,ing025,1,12
2024-02-15,ing025,2,14
2024-02-16,ing025,2,16
2024-02-17,ing025,2,18
2024-02-18,ing025,2,20
2024-02-19,ing025,0,20
2024-02-20,ing025,0,20
2024-02-21,ing025,1,21
2024-02-22,ing025,1,22
2024-02-23,ing025,0,22
2024-02-24,ing025,1,23
2024-02-25,ing025,0,23
2024-02-26,ing025,0,23
2024-02-27,ing025,1,24
2024-02-28,ing025,2,26
2024-02-29,ing025,2,28
2024-03-01,ing025,1,1
2024-03-02,ing025,3,4
2024-03-03,ing025,1,5
2024-03-04,ing025,1,6
2024-03-05,ing025,1,7
2024-03-06,ing025,1,8
2024-03-07,ing025,1,9
2024-03-08,ing025,1,10
2024-03-09,ing025,1,11
2024-03-10,ing025,0,11
2024-03-11,ing025,1,12
2024-03-12,ing025,0,12
2024-03-13,ing025,2,14
2024-03-14,ing025,1,15
2024-03-15,ing025,0,15
2024-03-16,ing025,1,16
2024-03-17,ing025,1,17
2024-03-18,ing025,1,18
2024-03-19,ing025,1,19
2024-03-20,ing025,1,20
2024-03-21,ing025,1,21
2024-03-22,ing025,1,22
2024-03-23,ing025,1,23
2024-03-24,ing025,2,25
2024-03-25,ing025,1,26
2024-03-26,ing025,1,27
2024-03-27,ing025,0,27
2024-03-28,ing025,0,27
2024-03-29,ing025,0,27
2024-03-30,ing025,1,28
2024-03-31,ing025,1,29
2024-04-01,ing025,1,1
2024-04-02,ing025,1,2
2024-04-03,ing025,1,3
2024-04-04,ing025,1,4
2024-04-05,ing025,0,4
2024-04-06,ing025,2,6
2024-04-07,ing025,0,6
2024-04-08,ing025,2,8
2024-04-09,ing025,1,9
2024-04-10,ing025,1,10
2024-04-11,ing025,2,12
2024-04-12,ing025,1,13
2024-04-14,ing025,2,15
2024-04-15,ing025,0,15
2024-04-16,ing025,1,16
2024-04-17,ing025,2,18
2024-04-18,ing025,1,19
2024-04-19,ing025,1,20
2024-04-20,ing025,1,21
2024-04-21,ing025,1,22
2024-04-22,ing025,0,22
2024-04-23,ing025,1,23
2024-04-24,ing025,1,24
2024-04-25,ing025,0,24
2024-04-26,ing025,1,25
2024-04-27,ing025,0,25
2024-04-28,ing025,1,26
2024-04-29,ing025,1,27
2024-04-30,ing025,2,29
2024-05-01,ing025,1,1
2024-05-02,ing025,0,1
2024-05-03,ing025,0,1
2024-05-04,ing025,3,4
2024-05-05,ing025,1,5
2024-05-06,ing025,1,6
2024-05-07,ing025,0,6
2024-05-08,ing025,0,6
2024-05-09,ing025,1,7
2024-05-10,ing025,1,8
2024-05-11,ing025,2,10
2024-05-12,ing025,2,12
2024-05-13,ing025,0,12
2024-05-14,ing025,2,14
2024-05-15,ing025,1,15
2024-05-16,ing025,1,16
2024-05-17,ing025,1,17
2024-05-18,ing025,0,17
2024-05-19,ing025,2,19
2024-05-20,ing025,1,20
2024-05-21,ing025,1,21
2024-05-22,ing025,1,22
2024-05-23,ing025,1,23
2024-05-24,ing025,1,24
2024-05-25,ing025,2,26
2024-05-26,ing025,1,27
2024-05-27,ing025,0,27
2024-05-28,ing025,1,28
2024-05-29,ing025,1,29
2024-05-30,ing025,0,29
2024-05-31,ing025,1,30
2024-06-01,ing025,1,1
2024-06-02,ing025,2,3
2024-06-03,ing025,0,3
2024-06-04,ing025,1,4
2024-06-05,ing025,0,4
2024-06-06,ing025,0,4
2024-06-07,ing025,1,5
2024-06-08,ing025,2,7
2024-06-09,ing025,0,7
2024-06-10,ing025,1,8
2024-06-11,ing025,1,9
2024-06-12,ing025,1,10
2024-06-13,ing025,2,12
2024-06-14,ing025,1,13
2024-06-15,ing025,1,14
2024-06-16,ing025,1,15
2024-06-17,ing025,0,15
2024-06-18,ing025,2,17
2024-06-19,ing025,1,18
2024-06-20,ing025,1,19
2024-06-21,ing025,1,20
2024-06-22,ing025,1,21
2024-06-23,ing025,1,22
2024-06-24,ing025,1,23
2024-06-25,ing025,0,23
2024-06-26,ing025,0,23
2024-06-27,ing025,1,24
2024-06-28,ing025,1,25
2024-06-29,ing025,1,26
2024-06-30,ing025,1,27
2024-07-01,ing025,1,1
2024-07-02,ing025,1,2
2024-07-03,ing025,2,4
2024-07-04,ing025,0,4
2024-07-05,ing025,1,5
2024-07-06,ing025,2,7
2024-07-07,ing025,1,8
2024-07-08,ing025,1,9
2024-07-09,ing025,1,10
2024-07-10,ing025,1,11
2024-07-11,ing025,1,12
2024-07-12,ing025,0,12
2024-07-13,ing025,2,14
2024-07-15,ing025,1,15
2024-07-16,ing025,2,17
2024-07-17,ing025,1,18
2024-07-18,ing025,0,18
2024-07-19,ing025,1,19
2024-07-20,ing025,1,20
2024-07-21,ing025,1,21
2024-07-22,ing025,0,21
2024-07-23,ing025,0,21
2024-07-24,ing025,1,22
2024-07-25,ing025,0,22
2024-07-26,ing025,2,24
2024-07-27,ing025,2,26
2024-07-28,ing025,1,27
2024-07-29,ing025,1,28
2024-07-30,ing025,1,29
2024-07-31,ing025,0,29
2024-08-01,ing025,1,1
2024-08-03,ing025,2,3
2024-08-04,ing025,0,3
2024-08-05,ing025,1,4
2024-08-06,ing025,1,5
2024-08-07,ing025,1,6
2024-08-08,ing025,1,7
2024-08-09,ing025,1,8
2024-08-10,ing025,1,9
2024-08-11,ing025,1,10
2024-08-12,ing025,2,12
2024-08-13,ing025,0,12
2024-08-14,ing025,1,13
2024-08-15,ing025,0,13
2024-08-16,ing025,1,14
2024-08-17,ing025,1,15
2024-08-18,ing025,1,16
2024-08-19,ing025,1,17
2024-08-20,ing025,1,18
2024-08-21,ing025,1,19
2024-08-22,ing025,1,20
2024-08-23,ing025,1,21
2024-08-24,ing025,1,22
2024-08-25,ing025,0,22
2024-08-26,ing025,1,23
2024-08-27,ing025,1,24
2024-08-28,ing025,1,25
2024-08-29,ing025,1,26
2024-08-30,ing025,0,26
2024-08-31,ing025,1,27
2024-09-01,ing025,0,0
2024-09-02,ing025,1,1
2024-09-03,ing025,1,2
2024-09-04,ing025,2,4
2024-09-05,ing025,1,5
2024-09-06,ing025,1,6
2024-09-07,ing025,1,7
2024-09-08,ing025,0,7
2024-09-09,ing025,2,9
2024-09-10,ing025,1,10
2024-09-11,ing025,1,11
2024-09-13,ing025,1,12
2024-09-14,ing025,0,12
2024-09-15,ing025,0,12
2024-09-16,ing025,1,13
2024-09-17,ing025,1,14
2024-09-18,ing025,0,14
2024-09-19,ing025,0,14
2024-09-20,ing025,1,15
2024-09-21,ing025,0,15
2024-09-22,ing025,2,17
2024-09-23,ing025,0,17
2024-09-24,ing025,2,19
2024-09-25,ing025,1,20
2024-09-26,ing025,2,22
2024-09-27,ing025,1,23
2024-09-28,ing025,1,24
2024-09-29,ing025,0,24
2024-09-30,ing025,1,25
2024-10-01,ing025,2,2
2024-10-02,ing025,1,3
2024-10-03,ing025,1,4
2024-10-04,ing025,1,5
2024-10-05,ing025,1,6
2024-10-06,ing025,1,7
2024-10-07,ing025,1,8
2024-10-08,ing025,0,8
2024-10-09,ing025,1,9
2024-10-10,ing025,0,9
2024-10-11,ing025,1,10
2024-10-12,ing025,2,12
2024-10-13,ing025,1,13
2024-10-14,ing025,0,13
2024-10-15,ing025,1,14
2024-10-16,ing025,0,14
2024-10-17,ing025,2,16
2024-10-18,ing025,1,17
2024-10-19,ing025,2,19
2024-10-20,ing025,0,19
2024-10-21,ing025,1,20
2024-10-22,ing025,0,20
2024-10-23,ing025,1,21
2024-10-24,ing025,1,22
2024-10-25,ing025,1,23
2024-10-26,ing025,0,23
2024-10-27,ing025,2,25
2024-10-28,ing025,0,25
2024-10-29,ing025,1,26
2024-10-30,ing025,0,26
2024-10-31,ing025,1,27
2024-11-01,ing025,1,1
2024-11-02,ing025,0,1
2024-11-03,ing025,0,1
2024-11-04,ing025,1,2
2024-11-05,ing025,1,3
2024-11-06,ing025,0,3
2024-11-07,ing025,0,3
2024-11-08,ing025,1,4
2024-11-09,ing025,0,4
2024-11-10,ing025,1,5
2024-11-11,ing025,2,7
2024-11-12,ing025,0,7
2024-11-13,ing025,1,8
2024-11-14,ing025,2,10
2024-11-15,ing025,1,11
2024-11-16,ing025,1,12
2024-11-17,ing025,1,13
2024-11-18,ing025,1,14
2024-11-19,ing025,1,15
2024-11-20,ing025,1,16
2024-11-22,ing025,1,17
2024-11-23,ing025,0,17
2024-11-24,ing025,1,18
2024-11-25,ing025,1,19
2024-11-26,ing025,1,20
2024-11-27,ing025,1,21
2024-11-28,ing025,1,22
2024-11-29,ing025,0,22
2024-11-30,ing025,0,22
2024-12-01,ing025,1,1
2024-12-02,ing025,1,2
2024-12-03,ing025,0,2
2024-12-04,ing025,1,3
2024-12-05,ing025,0,3
2024-12-06,ing025,0,3
2024-12-07,ing025,1,4
2024-12-08,ing025,1,5
2024-12-09,ing025,1,6
2024-12-10,ing025,1,7
2024-12-11,ing025,1,8
2024-12-12,ing025,1,9
2024-12-13,ing025,2,11
2024-12-14,ing025,0,11
2024-12-15,ing025,1,12
2024-12-17,ing025,2,14
2024-12-18,ing025,1,15
2024-12-19,ing025,0,15
2024-12-20,ing025,0,15
2024-12-21,ing025,1,16
2024-12-22,ing025,1,17
2024-12-23,ing025,0,17
2024-12-24,ing025,2,19
2024-12-25,ing025,1,20
2024-12-26,ing025,0,20
2024-12-27,ing025,1,21
2024-12-28,ing025,0,21
2024-12-29,ing025,1,22
2024-12-30,ing025,0,22
2024-12-31,ing025,1,23
2025-01-01,ing025,1,1
2025-01-02,ing025,1,2
2025-01-03,ing025,1,3
2025-01-04,ing025,1,4
2025-01-05,ing025,1,5
2025-01-06,ing025,1,6
2025-01-07,ing025,1,7
2025-01-08,ing025,0,7
2025-01-09,ing025,1,8
2025-01-10,ing025,2,10
2025-01-11,ing025,0,10
2025-01-12,ing025,1,11
2025-01-13,ing025,0,11
2025-01-14,ing025,1,12
2025-01-15,ing025,1,13
2025-01-16,ing025,0,13
2025-01-17,ing025,1,14
2025-01-18,ing025,1,15
2025-01-19,ing025,1,16
2025-01-20,ing025,0,16
2025-01-21,ing025,1,17
2025-01-22,ing025,1,18
2025-01-23,ing025,1,19
2025-01-24,ing025,1,20
2025-01-25,ing025,0,20
2025-01-26,ing025,0,20
2025-01-27,ing025,1,21
2025-01-28,ing025,1,22
2025-01-29,ing025,1,23
2025-01-30,ing025,0,23
2025-01-31,ing025,1,24
2025-02-01,ing025,1,1
2025-02-02,ing025,1,2
2025-02-03,ing025,1,3
2025-02-04,ing025,1,4
2025-02-06,ing025,1,5
2025-02-07,ing025,1,6
2025-02-08,ing025,1,7
2025-02-09,ing025,1,8
2025-02-10,ing025,1,9
2025-02-11,ing025,0,9
2025-02-12,ing025,1,10
2025-02-13,ing025,1,11
2025-02-14,ing025,1,12
2025-02-15,ing025,1,13
2025-02-16,ing025,0,13
2025-02-17,ing025,1,14
2025-02-18,ing025,1,15
2025-02-19,ing025,1,16
2025-02-20,ing025,1,17
2025-02-21,ing025,1,18
2025-02-22,ing025,1,19
2025-02-23,ing025,1,20
2025-02-24,ing025,1,21
2025-02-25,ing025,1,22
2025-02-26,ing025,0,22
2025-02-27,ing025,2,24
2025-02-28,ing025,0,24
2025-03-01,ing025,1,1
2025-03-02,ing025,1,2
2025-03-03,ing025,1,3
2025-03-04,ing025,1,4
2025-03-05,ing025,0,4
2025-03-06,ing025,1,5
2025-03-07,ing025,2,7
2025-03-08,ing025,3,10
2025-03-09,ing025,1,11
2025-03-10,ing025,1,12
2025-03-11,ing025,1,13
2025-03-12,ing025,1,14
2025-03-13,ing025,2,16
2025-03-14,ing025,0,16
2025-03-15,ing025,0,16
2025-03-16,ing025,1,17
2025-03-18,ing025,1,18
2025-03-19,ing025,2,20
2025-03-20,ing025,1,21
2025-03-21,ing025,2,23
2025-03-22,ing025,1,24
2025-03-23,ing025,1,25
2025-03-24,ing025,1,26
2025-03-25,ing025,1,27
2025-03-27,ing025,1,28
2025-03-28,ing025,1,29
2025-03-29,ing025,1,30
2025-03-30,ing025,1,31
2025-03-31,ing025,2,33
2025-04-01,ing025,1,1
2025-04-03,ing025,2,3
2025-04-04,ing025,1,4
2025-04-05,ing025,1,5
2025-04-06,ing025,1,6
2025-04-07,ing025,1,7
2025-04-08,ing025,0,7
2025-04-09,ing025,1,8
2025-04-10,ing025,1,9
2025-04-11,ing025,1,10
2025-04-12,ing025,1,11
2025-04-13,ing025,1,12
2025-04-14,ing025,0,12
2025-04-15,ing025,1,13
2025-04-16,ing025,2,15
2025-04-17,ing025,1,16
2025-04-18,ing025,1,17
2025-04-19,ing025,1,18
2025-04-20,ing025,1,19
2025-04-21,ing025,1,20
2025-04-22,ing025,1,21
2025-04-23,ing025,1,22
2025-04-25,ing025,1,23
2025-04-26,ing025,1,24
2025-04-27,ing025,0,24
2025-04-28,ing025,1,25
2025-04-29,ing025,2,27
2025-04-30,ing025,1,28
2025-05-01,ing025,1,1
2025-05-02,ing025,1,2
2025-05-03,ing025,1,3
2025-05-04,ing025,0,3
2025-05-05,ing025,0,3
2025-05-06,ing025,2,5
2025-05-07,ing025,0,5
2025-05-08,ing025,1,6
2025-05-09,ing025,2,8
2025-05-10,ing025,2,10
2025-05-11,ing025,1,11
2025-05-12,ing025,2,13
2025-05-13,ing025,1,14
2025-05-14,ing025,0,14
2025-05-15,ing025,1,15
2025-05-16,ing025,1,16
2025-05-17,ing025,0,16
2025-05-19,ing025,0,16
2025-05-20,ing025,1,17
2025-05-21,ing025,1,18
2025-05-22,ing025,2,20
2025-05-23,ing025,1,21
2025-05-24,ing025,1,22
2025-05-25,ing025,1,23
2025-05-26,ing025,1,24
2025-05-27,ing025,1,25
2025-05-28,ing025,1,26
2025-05-29,ing025,1,27
2025-05-30,ing025,1,28
2025-05-31,ing025,1,29
2025-06-01,ing025,1,1
2025-06-02,ing025,1,2
2025-06-03,ing025,1,3
2025-06-04,ing025,3,6
2025-06-05,ing025,2,8
2025-06-06,ing025,1,9
2025-06-07,ing025,1,10
2025-06-08,ing025,1,11
2025-06-09,ing025,1,12
2025-06-10,ing025,1,13
2025-06-11,ing025,1,14
2025-06-12,ing025,1,15
2025-06-14,ing025,1,16
2025-06-15,ing025,1,17
2025-06-16,ing025,1,18
2025-06-17,ing025,1,19
2025-06-18,ing025,1,20
2025-06-19,ing025,1,21
2025-06-20,ing025,1,22
2025-06-21,ing025,0,22
2025-06-22,ing025,1,23
2025-06-23,ing025,0,23
2025-06-24,ing025,1,24
2025-06-25,ing025,1,25
2025-06-27,ing025,1,26
2025-06-28,ing025,0,26
2025-06-29,ing025,1,27
2025-06-30,ing025,0,27
2025-07-01,ing025,1,1
2025-07-02,ing025,0,1
2025-07-03,ing025,1,2
2025-07-04,ing025,1,3
2025-07-05,ing025,2,5
2025-07-06,ing025,2,7
2025-07-07,ing025,0,7
2025-07-08,ing025,1,8
2025-07-09,ing025,1,9
2025-07-10,ing025,0,9
2025-07-11,ing025,1,10
2025-07-12,ing025,1,11
2025-07-13,ing025,1,12
2025-07-14,ing025,1,13
2025-07-15,ing025,2,15
2025-07-17,ing025,1,16
2025-07-18,ing025,0,16
2025-07-19,ing025,1,17
2025-07-20,ing025,1,18
2025-07-21,ing025,1,19
2025-07-22,ing025,1,20
2025-07-23,ing025,1,21
2025-07-24,ing025,0,21
2025-07-25,ing025,1,22
2025-07-26,ing025,1,23
2025-07-27,ing025,2,25
2025-07-28,ing025,0,25
2025-07-29,ing025,1,26
2025-07-30,ing025,0,26
2025-07-31,ing025,2,28
