snapshot_date,ing_id,ing_name,percentage_stock_remaining,stock_utilization_rate
2024-10-12,ing049,"Ginger Fizz 33cl",62.20,13.41
2024-10-12,ing050,"Ginger Fizz 1.5L",41.82,12.73
2024-10-12,ing051,"Lime Mint Sparkle 33cl",67.50,11.25
2024-10-12,ing052,"Lime Mint Sparkle 1.5L",88.89,3.70
2024-10-12,ing053,"Berry Kombucha 33cl",52.56,6.41
2024-10-12,ing054,"Berry Kombucha 1.5L",63.46,1.92
2024-10-13,ing001,"Flatbread Dough (8-pack)",50.00,13.16
2024-10-13,ing002,"Roasted Red Peppers",68.18,0.00
2024-10-13,ing003,"Goat Cheese",80.00,6.67
2024-10-13,ing004,"Black Olives",66.67,0.00
2024-10-13,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-13,ing006,"Spicy Chicken",75.00,0.00
2024-10-13,ing007,Jalapenos,52.00,4.00
2024-10-13,ing008,"Smoked Gouda",78.57,0.00
2024-10-13,ing009,"Chipotle Sauce",75.00,0.00
2024-10-13,ing010,"Wild Mushrooms",72.22,16.67
2024-10-13,ing011,"Truffle Oil",37.50,25.00
2024-10-13,ing012,Mozzarella,70.83,4.17
2024-10-13,ing013,"Fresh Spinach",64.71,5.88
2024-10-13,ing014,"Italian Sausage",76.92,0.00
2024-10-13,ing015,"Roasted Garlic",73.68,0.00
2024-10-13,ing016,"Red Onion",80.77,3.85
2024-10-13,ing017,"Fresh Basil",70.00,0.00
2024-10-13,ing018,"Smoked Salmon",-33.33,0.00
2024-10-13,ing019,"Dill Cream Cheese",64.29,0.00
2024-10-13,ing020,Capers,72.73,0.00
2024-10-13,ing021,Arugula,82.35,0.00
2024-10-13,ing022,"BBQ Brisket",63.64,9.09
2024-10-13,ing023,"Cheddar Cheese",62.50,6.25
2024-10-13,ing024,"BBQ Sauce",83.33,5.56
2024-10-13,ing025,"Tandoori Chicken",50.00,8.33
2024-10-13,ing026,"Mint Yogurt",64.29,7.14
2024-10-13,ing027,"Green Chilli",88.89,0.00
2024-10-13,ing028,"Grilled Pineapple",69.23,0.00
2024-10-13,ing029,"Pulled Pork",60.00,10.00
2024-10-13,ing030,"Truffle Fries",84.62,0.00
2024-10-13,ing031,Parmesan,100.00,0.00
2024-10-13,ing032,"Cauliflower Florets",68.18,0.00
2024-10-13,ing033,"Buffalo Sauce",73.33,0.00
2024-10-13,ing034,Ranch,92.86,0.00
2024-10-13,ing035,"Garlic Knots",63.64,3.03
2024-10-13,ing036,Kale,90.00,0.00
2024-10-13,ing037,Spinach,84.21,0.00
2024-10-13,ing038,Avocado,66.67,0.00
2024-10-13,ing039,"Mixed Seeds",88.24,0.00
2024-10-13,ing040,"Caramel Filling",87.50,6.25
2024-10-13,ing041,"Chocolate Syrup",94.44,0.00
2024-10-13,ing042,"Espresso Panna Base",69.23,7.69
2024-10-13,ing043,"Vanilla Syrup",100.00,0.00
2024-10-13,ing046,"Mango Sticky Rice Mix",85.00,0.00
2024-10-13,ing047,"Cold Brew Coffee",81.33,10.67
2024-10-13,ing048,"Cold Brew Coffee 1.5L",37.50,14.58
2024-10-13,ing049,"Ginger Fizz 33cl",58.54,3.66
2024-10-13,ing052,"Lime Mint Sparkle 1.5L",77.78,11.11
2024-10-13,ing053,"Berry Kombucha 33cl",50.00,2.56
2024-10-13,ing054,"Berry Kombucha 1.5L",53.85,9.62
2024-10-14,ing001,"Flatbread Dough (8-pack)",39.47,10.53
2024-10-14,ing002,"Roasted Red Peppers",68.18,0.00
2024-10-14,ing003,"Goat Cheese",80.00,0.00
2024-10-14,ing004,"Black Olives",66.67,0.00
2024-10-14,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-14,ing006,"Spicy Chicken",75.00,0.00
2024-10-14,ing007,Jalapenos,52.00,0.00
2024-10-14,ing008,"Smoked Gouda",78.57,0.00
2024-10-14,ing009,"Chipotle Sauce",75.00,0.00
2024-10-14,ing010,"Wild Mushrooms",66.67,5.56
2024-10-14,ing011,"Truffle Oil",62.50,12.50
2024-10-14,ing012,Mozzarella,70.83,0.00
2024-10-14,ing013,"Fresh Spinach",64.71,0.00
2024-10-14,ing014,"Italian Sausage",69.23,7.69
2024-10-14,ing015,"Roasted Garlic",73.68,0.00
2024-10-14,ing016,"Red Onion",76.92,3.85
2024-10-14,ing017,"Fresh Basil",70.00,0.00
2024-10-14,ing018,"Smoked Salmon",-44.44,11.11
2024-10-14,ing019,"Dill Cream Cheese",64.29,0.00
2024-10-14,ing020,Capers,72.73,0.00
2024-10-14,ing021,Arugula,82.35,0.00
2024-10-14,ing022,"BBQ Brisket",45.45,18.18
2024-10-14,ing023,"Cheddar Cheese",56.25,6.25
2024-10-14,ing024,"BBQ Sauce",77.78,5.56
2024-10-14,ing025,"Tandoori Chicken",91.67,0.00
2024-10-14,ing026,"Mint Yogurt",64.29,0.00
2024-10-14,ing027,"Green Chilli",88.89,0.00
2024-10-14,ing030,"Truffle Fries",84.62,0.00
2024-10-14,ing031,Parmesan,100.00,0.00
2024-10-14,ing032,"Cauliflower Florets",63.64,4.55
2024-10-14,ing033,"Buffalo Sauce",73.33,0.00
2024-10-14,ing034,Ranch,92.86,0.00
2024-10-14,ing035,"Garlic Knots",60.61,3.03
2024-10-14,ing036,Kale,90.00,0.00
2024-10-14,ing037,Spinach,78.95,5.26
2024-10-14,ing038,Avocado,66.67,0.00
2024-10-14,ing039,"Mixed Seeds",88.24,0.00
2024-10-14,ing040,"Caramel Filling",81.25,6.25
2024-10-14,ing041,"Chocolate Syrup",94.44,0.00
2024-10-14,ing042,"Espresso Panna Base",69.23,0.00
2024-10-14,ing043,"Vanilla Syrup",100.00,0.00
2024-10-14,ing044,"Berry Mix",95.45,0.00
2024-10-14,ing045,"Oat Crumble",72.22,0.00
2024-10-14,ing046,"Mango Sticky Rice Mix",85.00,0.00
2024-10-14,ing047,"Cold Brew Coffee",80.00,1.33
2024-10-14,ing049,"Ginger Fizz 33cl",53.66,4.88
2024-10-14,ing050,"Ginger Fizz 1.5L",78.18,5.45
2024-10-14,ing051,"Lime Mint Sparkle 33cl",61.25,6.25
2024-10-14,ing053,"Berry Kombucha 33cl",89.74,1.28
2024-10-15,ing001,"Flatbread Dough (8-pack)",73.68,15.79
2024-10-15,ing002,"Roasted Red Peppers",63.64,4.55
2024-10-15,ing003,"Goat Cheese",73.33,6.67
2024-10-15,ing004,"Black Olives",62.96,3.70
2024-10-15,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-15,ing006,"Spicy Chicken",58.33,16.67
2024-10-15,ing007,Jalapenos,88.00,8.00
2024-10-15,ing008,"Smoked Gouda",64.29,14.29
2024-10-15,ing009,"Chipotle Sauce",70.00,5.00
2024-10-15,ing010,"Wild Mushrooms",66.67,0.00
2024-10-15,ing011,"Truffle Oil",50.00,12.50
2024-10-15,ing012,Mozzarella,66.67,4.17
2024-10-15,ing013,"Fresh Spinach",64.71,0.00
2024-10-15,ing014,"Italian Sausage",61.54,7.69
2024-10-15,ing015,"Roasted Garlic",73.68,0.00
2024-10-15,ing016,"Red Onion",73.08,3.85
2024-10-15,ing017,"Fresh Basil",70.00,0.00
2024-10-15,ing018,"Smoked Salmon",11.11,33.33
2024-10-15,ing019,"Dill Cream Cheese",57.14,7.14
2024-10-15,ing020,Capers,72.73,0.00
2024-10-15,ing021,Arugula,82.35,0.00
2024-10-15,ing022,"BBQ Brisket",72.73,9.09
2024-10-15,ing023,"Cheddar Cheese",50.00,6.25
2024-10-15,ing024,"BBQ Sauce",77.78,0.00
2024-10-15,ing025,"Tandoori Chicken",83.33,8.33
2024-10-15,ing026,"Mint Yogurt",64.29,0.00
2024-10-15,ing027,"Green Chilli",88.89,0.00
2024-10-15,ing028,"Grilled Pineapple",61.54,7.69
2024-10-15,ing029,"Pulled Pork",40.00,20.00
2024-10-15,ing030,"Truffle Fries",80.77,3.85
2024-10-15,ing031,Parmesan,100.00,0.00
2024-10-15,ing032,"Cauliflower Florets",59.09,4.55
2024-10-15,ing033,"Buffalo Sauce",73.33,0.00
2024-10-15,ing034,Ranch,92.86,0.00
2024-10-15,ing035,"Garlic Knots",57.58,3.03
2024-10-15,ing036,Kale,90.00,0.00
2024-10-15,ing037,Spinach,73.68,5.26
2024-10-15,ing038,Avocado,66.67,0.00
2024-10-15,ing039,"Mixed Seeds",88.24,0.00
2024-10-15,ing040,"Caramel Filling",75.00,6.25
2024-10-15,ing041,"Chocolate Syrup",94.44,0.00
2024-10-15,ing042,"Espresso Panna Base",69.23,0.00
2024-10-15,ing043,"Vanilla Syrup",100.00,0.00
2024-10-15,ing044,"Berry Mix",90.91,4.55
2024-10-15,ing045,"Oat Crumble",72.22,0.00
2024-10-15,ing046,"Mango Sticky Rice Mix",80.00,5.00
2024-10-15,ing047,"Cold Brew Coffee",72.00,8.00
2024-10-15,ing048,"Cold Brew Coffee 1.5L",70.83,12.50
2024-10-15,ing049,"Ginger Fizz 33cl",39.02,14.63
2024-10-15,ing050,"Ginger Fizz 1.5L",61.82,16.36
2024-10-15,ing051,"Lime Mint Sparkle 33cl",55.00,6.25
2024-10-15,ing052,"Lime Mint Sparkle 1.5L",66.67,11.11
2024-10-15,ing053,"Berry Kombucha 33cl",85.90,3.85
2024-10-15,ing054,"Berry Kombucha 1.5L",26.92,26.92
2024-10-16,ing001,"Flatbread Dough (8-pack)",55.26,18.42
2024-10-16,ing002,"Roasted Red Peppers",63.64,0.00
2024-10-16,ing003,"Goat Cheese",66.67,6.67
2024-10-16,ing004,"Black Olives",59.26,3.70
2024-10-16,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-16,ing006,"Spicy Chicken",58.33,0.00
2024-10-16,ing007,Jalapenos,84.00,4.00
2024-10-16,ing008,"Smoked Gouda",64.29,0.00
2024-10-16,ing009,"Chipotle Sauce",70.00,0.00
2024-10-16,ing010,"Wild Mushrooms",61.11,5.56
2024-10-16,ing011,"Truffle Oil",75.00,12.50
2024-10-16,ing012,Mozzarella,66.67,0.00
2024-10-16,ing013,"Fresh Spinach",58.82,5.88
2024-10-16,ing014,"Italian Sausage",46.15,15.38
2024-10-16,ing015,"Roasted Garlic",68.42,5.26
2024-10-16,ing016,"Red Onion",65.38,7.69
2024-10-16,ing017,"Fresh Basil",70.00,0.00
2024-10-16,ing018,"Smoked Salmon",-11.11,22.22
2024-10-16,ing019,"Dill Cream Cheese",50.00,7.14
2024-10-16,ing020,Capers,72.73,0.00
2024-10-16,ing021,Arugula,82.35,0.00
2024-10-16,ing022,"BBQ Brisket",54.55,18.18
2024-10-16,ing023,"Cheddar Cheese",75.00,12.50
2024-10-16,ing024,"BBQ Sauce",72.22,5.56
2024-10-16,ing025,"Tandoori Chicken",83.33,0.00
2024-10-16,ing026,"Mint Yogurt",64.29,0.00
2024-10-16,ing027,"Green Chilli",88.89,0.00
2024-10-16,ing028,"Grilled Pineapple",61.54,0.00
2024-10-16,ing029,"Pulled Pork",80.00,0.00
2024-10-16,ing030,"Truffle Fries",80.77,0.00
2024-10-16,ing031,Parmesan,100.00,0.00
2024-10-16,ing032,"Cauliflower Florets",59.09,0.00
2024-10-16,ing033,"Buffalo Sauce",73.33,0.00
2024-10-16,ing034,Ranch,92.86,0.00
2024-10-16,ing035,"Garlic Knots",54.55,3.03
2024-10-16,ing036,Kale,90.00,0.00
2024-10-16,ing037,Spinach,73.68,0.00
2024-10-16,ing038,Avocado,66.67,0.00
2024-10-16,ing039,"Mixed Seeds",88.24,0.00
2024-10-16,ing042,"Espresso Panna Base",69.23,0.00
2024-10-16,ing043,"Vanilla Syrup",100.00,0.00
2024-10-16,ing044,"Berry Mix",90.91,0.00
2024-10-16,ing045,"Oat Crumble",72.22,0.00
2024-10-16,ing046,"Mango Sticky Rice Mix",80.00,0.00
2024-10-16,ing047,"Cold Brew Coffee",68.00,4.00
2024-10-16,ing048,"Cold Brew Coffee 1.5L",54.17,16.67
2024-10-16,ing049,"Ginger Fizz 33cl",79.27,1.22
2024-10-16,ing050,"Ginger Fizz 1.5L",56.36,5.45
2024-10-16,ing051,"Lime Mint Sparkle 33cl",46.25,8.75
2024-10-16,ing052,"Lime Mint Sparkle 1.5L",46.30,20.37
2024-10-16,ing053,"Berry Kombucha 33cl",76.92,8.97
2024-10-16,ing054,"Berry Kombucha 1.5L",69.23,3.85
2024-10-17,ing001,"Flatbread Dough (8-pack)",39.47,15.79
2024-10-17,ing002,"Roasted Red Peppers",63.64,0.00
2024-10-17,ing003,"Goat Cheese",60.00,6.67
2024-10-17,ing004,"Black Olives",59.26,0.00
2024-10-17,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-17,ing007,Jalapenos,80.00,4.00
2024-10-17,ing010,"Wild Mushrooms",50.00,11.11
2024-10-17,ing011,"Truffle Oil",50.00,25.00
2024-10-17,ing012,Mozzarella,62.50,4.17
2024-10-17,ing013,"Fresh Spinach",52.94,5.88
2024-10-17,ing014,"Italian Sausage",69.23,15.38
2024-10-17,ing015,"Roasted Garlic",63.16,5.26
2024-10-17,ing016,"Red Onion",57.69,7.69
2024-10-17,ing017,"Fresh Basil",70.00,0.00
2024-10-17,ing018,"Smoked Salmon",-22.22,11.11
2024-10-17,ing019,"Dill Cream Cheese",42.86,7.14
2024-10-17,ing020,Capers,72.73,0.00
2024-10-17,ing021,Arugula,82.35,0.00
2024-10-17,ing022,"BBQ Brisket",45.45,9.09
2024-10-17,ing023,"Cheddar Cheese",68.75,6.25
2024-10-17,ing024,"BBQ Sauce",72.22,0.00
2024-10-17,ing025,"Tandoori Chicken",66.67,16.67
2024-10-17,ing026,"Mint Yogurt",57.14,7.14
2024-10-17,ing027,"Green Chilli",77.78,11.11
2024-10-17,ing028,"Grilled Pineapple",53.85,7.69
2024-10-17,ing029,"Pulled Pork",70.00,10.00
2024-10-17,ing030,"Truffle Fries",76.92,3.85
2024-10-17,ing031,Parmesan,100.00,0.00
2024-10-17,ing032,"Cauliflower Florets",59.09,0.00
2024-10-17,ing033,"Buffalo Sauce",73.33,0.00
2024-10-17,ing034,Ranch,92.86,0.00
2024-10-17,ing035,"Garlic Knots",87.88,6.06
2024-10-17,ing036,Kale,90.00,0.00
2024-10-17,ing037,Spinach,73.68,0.00
2024-10-17,ing038,Avocado,66.67,0.00
2024-10-17,ing039,"Mixed Seeds",88.24,0.00
2024-10-17,ing040,"Caramel Filling",75.00,0.00
2024-10-17,ing041,"Chocolate Syrup",94.44,0.00
2024-10-17,ing042,"Espresso Panna Base",69.23,0.00
2024-10-17,ing043,"Vanilla Syrup",100.00,0.00
2024-10-17,ing044,"Berry Mix",90.91,0.00
2024-10-17,ing045,"Oat Crumble",72.22,0.00
2024-10-17,ing046,"Mango Sticky Rice Mix",80.00,0.00
2024-10-17,ing047,"Cold Brew Coffee",64.00,4.00
2024-10-17,ing048,"Cold Brew Coffee 1.5L",43.75,10.42
2024-10-17,ing050,"Ginger Fizz 1.5L",50.91,5.45
2024-10-17,ing051,"Lime Mint Sparkle 33cl",87.50,3.75
2024-10-17,ing053,"Berry Kombucha 33cl",66.67,10.26
2024-10-17,ing054,"Berry Kombucha 1.5L",53.85,15.38
2024-10-18,ing001,"Flatbread Dough (8-pack)",31.58,7.89
2024-10-18,ing002,"Roasted Red Peppers",63.64,0.00
2024-10-18,ing003,"Goat Cheese",60.00,0.00
2024-10-18,ing004,"Black Olives",59.26,0.00
2024-10-18,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-18,ing006,"Spicy Chicken",100.00,0.00
2024-10-18,ing007,Jalapenos,72.00,8.00
2024-10-18,ing008,"Smoked Gouda",64.29,0.00
2024-10-18,ing009,"Chipotle Sauce",70.00,0.00
2024-10-18,ing011,"Truffle Oil",50.00,0.00
2024-10-18,ing012,Mozzarella,58.33,4.17
2024-10-18,ing014,"Italian Sausage",61.54,7.69
2024-10-18,ing015,"Roasted Garlic",57.89,5.26
2024-10-18,ing016,"Red Onion",53.85,3.85
2024-10-18,ing017,"Fresh Basil",70.00,0.00
2024-10-18,ing018,"Smoked Salmon",-66.67,44.44
2024-10-18,ing019,"Dill Cream Cheese",71.43,14.29
2024-10-18,ing020,Capers,63.64,9.09
2024-10-18,ing021,Arugula,76.47,5.88
2024-10-18,ing022,"BBQ Brisket",81.82,9.09
2024-10-18,ing023,"Cheddar Cheese",62.50,6.25
2024-10-18,ing024,"BBQ Sauce",72.22,0.00
2024-10-18,ing025,"Tandoori Chicken",58.33,8.33
2024-10-18,ing026,"Mint Yogurt",57.14,0.00
2024-10-18,ing027,"Green Chilli",77.78,0.00
2024-10-18,ing028,"Grilled Pineapple",76.92,15.38
2024-10-18,ing029,"Pulled Pork",40.00,30.00
2024-10-18,ing030,"Truffle Fries",73.08,3.85
2024-10-18,ing031,Parmesan,100.00,0.00
2024-10-18,ing032,"Cauliflower Florets",59.09,0.00
2024-10-18,ing033,"Buffalo Sauce",73.33,0.00
2024-10-18,ing034,Ranch,92.86,0.00
2024-10-18,ing035,"Garlic Knots",84.85,3.03
2024-10-18,ing036,Kale,90.00,0.00
2024-10-18,ing037,Spinach,68.42,5.26
2024-10-18,ing038,Avocado,66.67,0.00
2024-10-18,ing039,"Mixed Seeds",88.24,0.00
2024-10-18,ing040,"Caramel Filling",75.00,0.00
2024-10-18,ing041,"Chocolate Syrup",94.44,0.00
2024-10-18,ing042,"Espresso Panna Base",69.23,0.00
2024-10-18,ing043,"Vanilla Syrup",100.00,0.00
2024-10-18,ing044,"Berry Mix",90.91,0.00
2024-10-18,ing045,"Oat Crumble",72.22,0.00
2024-10-18,ing047,"Cold Brew Coffee",57.33,6.67
2024-10-18,ing048,"Cold Brew Coffee 1.5L",39.58,4.17
2024-10-18,ing049,"Ginger Fizz 33cl",78.05,1.22
2024-10-18,ing050,"Ginger Fizz 1.5L",38.18,12.73
2024-10-18,ing051,"Lime Mint Sparkle 33cl",82.50,5.00
2024-10-18,ing052,"Lime Mint Sparkle 1.5L",37.04,9.26
2024-10-18,ing053,"Berry Kombucha 33cl",60.26,6.41
2024-10-18,ing054,"Berry Kombucha 1.5L",44.23,9.62
2024-10-19,ing001,"Flatbread Dough (8-pack)",15.79,15.79
2024-10-19,ing002,"Roasted Red Peppers",63.64,0.00
2024-10-19,ing003,"Goat Cheese",93.33,6.67
2024-10-19,ing004,"Black Olives",55.56,3.70
2024-10-19,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-19,ing006,"Spicy Chicken",91.67,8.33
2024-10-19,ing007,Jalapenos,68.00,4.00
2024-10-19,ing008,"Smoked Gouda",57.14,7.14
2024-10-19,ing009,"Chipotle Sauce",70.00,0.00
2024-10-19,ing010,"Wild Mushrooms",44.44,5.56
2024-10-19,ing011,"Truffle Oil",87.50,12.50
2024-10-19,ing012,Mozzarella,54.17,4.17
2024-10-19,ing013,"Fresh Spinach",94.12,0.00
2024-10-19,ing014,"Italian Sausage",46.15,15.38
2024-10-19,ing015,"Roasted Garlic",52.63,5.26
2024-10-19,ing016,"Red Onion",46.15,7.69
2024-10-19,ing017,"Fresh Basil",70.00,0.00
2024-10-19,ing018,"Smoked Salmon",-22.22,44.44
2024-10-19,ing019,"Dill Cream Cheese",64.29,7.14
2024-10-19,ing020,Capers,63.64,0.00
2024-10-19,ing021,Arugula,76.47,0.00
2024-10-19,ing022,"BBQ Brisket",72.73,9.09
2024-10-19,ing023,"Cheddar Cheese",62.50,0.00
2024-10-19,ing024,"BBQ Sauce",72.22,0.00
2024-10-19,ing025,"Tandoori Chicken",41.67,16.67
2024-10-19,ing026,"Mint Yogurt",50.00,7.14
2024-10-19,ing027,"Green Chilli",66.67,11.11
2024-10-19,ing028,"Grilled Pineapple",69.23,7.69
2024-10-19,ing029,"Pulled Pork",30.00,10.00
2024-10-19,ing030,"Truffle Fries",73.08,0.00
2024-10-19,ing031,Parmesan,100.00,0.00
2024-10-19,ing032,"Cauliflower Florets",95.45,4.55
2024-10-19,ing033,"Buffalo Sauce",73.33,0.00
2024-10-19,ing034,Ranch,92.86,0.00
2024-10-19,ing035,"Garlic Knots",84.85,0.00
2024-10-19,ing042,"Espresso Panna Base",61.54,7.69
2024-10-19,ing043,"Vanilla Syrup",100.00,0.00
2024-10-19,ing044,"Berry Mix",86.36,4.55
2024-10-19,ing045,"Oat Crumble",66.67,5.56
2024-10-19,ing047,"Cold Brew Coffee",45.33,12.00
2024-10-19,ing048,"Cold Brew Coffee 1.5L",66.67,18.75
2024-10-19,ing049,"Ginger Fizz 33cl",67.07,10.98
2024-10-19,ing050,"Ginger Fizz 1.5L",80.00,1.82
2024-10-19,ing052,"Lime Mint Sparkle 1.5L",87.04,3.70
2024-10-19,ing053,"Berry Kombucha 33cl",52.56,7.69
2024-10-20,ing001,"Flatbread Dough (8-pack)",-2.63,18.42
2024-10-20,ing002,"Roasted Red Peppers",63.64,0.00
2024-10-20,ing003,"Goat Cheese",86.67,6.67
2024-10-20,ing004,"Black Olives",96.30,0.00
2024-10-20,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-20,ing006,"Spicy Chicken",83.33,8.33
2024-10-20,ing007,Jalapenos,60.00,8.00
2024-10-20,ing008,"Smoked Gouda",50.00,7.14
2024-10-20,ing009,"Chipotle Sauce",70.00,0.00
2024-10-20,ing010,"Wild Mushrooms",38.89,5.56
2024-10-20,ing011,"Truffle Oil",75.00,12.50
2024-10-20,ing012,Mozzarella,50.00,4.17
2024-10-20,ing013,"Fresh Spinach",88.24,5.88
2024-10-20,ing014,"Italian Sausage",69.23,15.38
2024-10-20,ing015,"Roasted Garlic",47.37,5.26
2024-10-20,ing016,"Red Onion",80.77,7.69
2024-10-20,ing017,"Fresh Basil",60.00,10.00
2024-10-20,ing018,"Smoked Salmon",-77.78,55.56
2024-10-20,ing019,"Dill Cream Cheese",50.00,14.29
2024-10-20,ing020,Capers,54.55,9.09
2024-10-20,ing021,Arugula,70.59,5.88
2024-10-20,ing022,"BBQ Brisket",45.45,27.27
2024-10-20,ing023,"Cheddar Cheese",50.00,12.50
2024-10-20,ing024,"BBQ Sauce",66.67,5.56
2024-10-20,ing025,"Tandoori Chicken",83.33,0.00
2024-10-20,ing026,"Mint Yogurt",92.86,0.00
2024-10-20,ing027,"Green Chilli",66.67,0.00
2024-10-20,ing028,"Grilled Pineapple",61.54,7.69
2024-10-20,ing029,"Pulled Pork",10.00,20.00
2024-10-20,ing030,"Truffle Fries",73.08,0.00
2024-10-20,ing031,Parmesan,100.00,0.00
2024-10-20,ing032,"Cauliflower Florets",90.91,4.55
2024-10-20,ing033,"Buffalo Sauce",73.33,0.00
2024-10-20,ing034,Ranch,92.86,0.00
2024-10-20,ing035,"Garlic Knots",81.82,3.03
2024-10-20,ing036,Kale,90.00,0.00
2024-10-20,ing037,Spinach,63.16,5.26
2024-10-20,ing038,Avocado,66.67,0.00
2024-10-20,ing039,"Mixed Seeds",88.24,0.00
2024-10-20,ing040,"Caramel Filling",75.00,0.00
2024-10-20,ing041,"Chocolate Syrup",94.44,0.00
2024-10-20,ing042,"Espresso Panna Base",61.54,0.00
2024-10-20,ing043,"Vanilla Syrup",100.00,0.00
2024-10-20,ing044,"Berry Mix",86.36,0.00
2024-10-20,ing045,"Oat Crumble",66.67,0.00
2024-10-20,ing046,"Mango Sticky Rice Mix",75.00,5.00
2024-10-20,ing047,"Cold Brew Coffee",38.67,6.67
2024-10-20,ing048,"Cold Brew Coffee 1.5L",64.58,2.08
2024-10-20,ing049,"Ginger Fizz 33cl",60.98,6.10
2024-10-20,ing050,"Ginger Fizz 1.5L",78.18,1.82
2024-10-20,ing051,"Lime Mint Sparkle 33cl",77.50,5.00
2024-10-20,ing052,"Lime Mint Sparkle 1.5L",81.48,5.56
2024-10-20,ing053,"Berry Kombucha 33cl",39.74,12.82
2024-10-20,ing054,"Berry Kombucha 1.5L",71.15,19.23
2024-10-21,ing001,"Flatbread Dough (8-pack)",31.58,10.53
2024-10-21,ing002,"Roasted Red Peppers",63.64,0.00
2024-10-21,ing003,"Goat Cheese",86.67,0.00
2024-10-21,ing004,"Black Olives",96.30,0.00
2024-10-21,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-21,ing006,"Spicy Chicken",75.00,8.33
2024-10-21,ing007,Jalapenos,56.00,4.00
2024-10-21,ing008,"Smoked Gouda",42.86,7.14
2024-10-21,ing009,"Chipotle Sauce",65.00,5.00
2024-10-21,ing010,"Wild Mushrooms",72.22,5.56
2024-10-21,ing011,"Truffle Oil",62.50,12.50
2024-10-21,ing012,Mozzarella,87.50,4.17
2024-10-21,ing013,"Fresh Spinach",88.24,0.00
2024-10-21,ing014,"Italian Sausage",61.54,7.69
2024-10-21,ing015,"Roasted Garlic",89.47,0.00
2024-10-21,ing016,"Red Onion",76.92,3.85
2024-10-21,ing017,"Fresh Basil",60.00,0.00
2024-10-21,ing018,"Smoked Salmon",-111.11,33.33
2024-10-21,ing019,"Dill Cream Cheese",42.86,7.14
2024-10-21,ing020,Capers,90.91,0.00
2024-10-21,ing021,Arugula,70.59,0.00
2024-10-21,ing022,"BBQ Brisket",36.36,9.09
2024-10-21,ing023,"Cheddar Cheese",87.50,0.00
2024-10-21,ing024,"BBQ Sauce",66.67,0.00
2024-10-21,ing025,"Tandoori Chicken",75.00,8.33
2024-10-21,ing026,"Mint Yogurt",92.86,0.00
2024-10-21,ing027,"Green Chilli",66.67,0.00
2024-10-21,ing028,"Grilled Pineapple",53.85,7.69
2024-10-21,ing029,"Pulled Pork",60.00,10.00
2024-10-21,ing030,"Truffle Fries",73.08,0.00
2024-10-21,ing031,Parmesan,100.00,0.00
2024-10-21,ing032,"Cauliflower Florets",86.36,4.55
2024-10-21,ing033,"Buffalo Sauce",73.33,0.00
2024-10-21,ing034,Ranch,92.86,0.00
2024-10-21,ing035,"Garlic Knots",78.79,3.03
2024-10-21,ing036,Kale,90.00,0.00
2024-10-21,ing037,Spinach,63.16,0.00
2024-10-21,ing038,Avocado,66.67,0.00
2024-10-21,ing039,"Mixed Seeds",88.24,0.00
2024-10-21,ing040,"Caramel Filling",68.75,6.25
2024-10-21,ing041,"Chocolate Syrup",94.44,0.00
2024-10-21,ing042,"Espresso Panna Base",61.54,0.00
2024-10-21,ing043,"Vanilla Syrup",100.00,0.00
2024-10-21,ing044,"Berry Mix",86.36,0.00
2024-10-21,ing045,"Oat Crumble",66.67,0.00
2024-10-21,ing047,"Cold Brew Coffee",73.33,8.00
2024-10-21,ing048,"Cold Brew Coffee 1.5L",56.25,8.33
2024-10-21,ing049,"Ginger Fizz 33cl",57.32,3.66
2024-10-21,ing050,"Ginger Fizz 1.5L",58.18,20.00
2024-10-21,ing051,"Lime Mint Sparkle 33cl",72.50,5.00
2024-10-21,ing053,"Berry Kombucha 33cl",62.82,16.67
2024-10-21,ing054,"Berry Kombucha 1.5L",61.54,9.62
2024-10-22,ing001,"Flatbread Dough (8-pack)",23.68,7.89
2024-10-22,ing002,"Roasted Red Peppers",63.64,0.00
2024-10-22,ing003,"Goat Cheese",86.67,0.00
2024-10-22,ing004,"Black Olives",96.30,0.00
2024-10-22,ing005,"Sun-Dried Tomatoes",88.89,0.00
2024-10-22,ing006,"Spicy Chicken",75.00,0.00
2024-10-22,ing007,Jalapenos,52.00,4.00
2024-10-22,ing008,"Smoked Gouda",85.71,0.00
2024-10-22,ing009,"Chipotle Sauce",65.00,0.00
2024-10-22,ing010,"Wild Mushrooms",66.67,5.56
2024-10-22,ing011,"Truffle Oil",50.00,12.50
2024-10-22,ing012,Mozzarella,87.50,0.00
2024-10-22,ing013,"Fresh Spinach",88.24,0.00
2024-10-22,ing014,"Italian Sausage",53.85,7.69
2024-10-22,ing015,"Roasted Garlic",89.47,0.00
2024-10-22,ing016,"Red Onion",73.08,3.85
