transaction_id,ing_id,transaction_date,transaction_type,change_qty,supplier_id,previous_receipt_date,order_burst_days
txn03638,ing023,2024-01-27,PURCHASE_ORDER,6,sup003,2024-01-23,4
txn03734,ing023,2024-02-05,PURCHASE_ORDER,6,sup003,2024-01-30,6
txn03790,ing023,2024-02-11,PURCHASE_ORDER,6,sup003,2024-02-08,3
txn03875,ing023,2024-02-18,PURCHASE_ORDER,6,sup003,2024-02-14,4
txn03984,ing023,2024-02-29,PURCHASE_ORDER,6,sup003,2024-02-21,8
txn04059,ing023,2024-03-07,PURCHASE_ORDER,6,sup003,2024-03-03,4
txn04121,ing023,2024-03-13,PURCHASE_ORDER,6,sup003,2024-03-10,3
txn04185,ing023,2024-03-19,PURCHASE_ORDER,6,sup003,2024-03-16,3
txn04262,ing023,2024-03-26,PURCHASE_ORDER,7,sup003,2024-03-22,4
txn04321,ing023,2024-03-31,PURCHASE_ORDER,6,sup003,2024-03-29,2
txn04396,ing023,2024-04-07,PURCHASE_ORDER,6,sup003,2024-04-03,4
txn04480,ing023,2024-04-15,PURCHASE_ORDER,6,sup003,2024-04-10,5
txn04535,ing023,2024-04-21,PURCHASE_ORDER,6,sup003,2024-04-18,3
txn04655,ing023,2024-05-02,PURCHASE_ORDER,6,sup003,2024-04-24,8
txn04708,ing023,2024-05-07,PURCHASE_ORDER,6,sup003,2024-05-05,2
txn04776,ing023,2024-05-14,PURCHASE_ORDER,6,sup003,2024-05-10,4
txn04882,ing023,2024-05-24,PURCHASE_ORDER,7,sup003,2024-05-17,7
txn04942,ing023,2024-05-30,PURCHASE_ORDER,6,sup003,2024-05-27,3
txn05032,ing023,2024-06-08,PURCHASE_ORDER,6,sup003,2024-06-02,6
txn05093,ing023,2024-06-14,PURCHASE_ORDER,6,sup003,2024-06-11,3
txn05154,ing023,2024-06-19,PURCHASE_ORDER,6,sup003,2024-06-17,2
txn05245,ing023,2024-06-29,PURCHASE_ORDER,6,sup003,2024-06-22,7
txn05319,ing023,2024-07-06,PURCHASE_ORDER,6,sup003,2024-07-02,4
txn05440,ing023,2024-07-17,PURCHASE_ORDER,7,sup003,2024-07-09,8
txn05515,ing023,2024-07-24,PURCHASE_ORDER,6,sup003,2024-07-20,4
txn05609,ing023,2024-08-03,PURCHASE_ORDER,6,sup003,2024-07-27,7
txn05693,ing023,2024-08-11,PURCHASE_ORDER,6,sup003,2024-08-06,5
txn05794,ing023,2024-08-20,PURCHASE_ORDER,6,sup003,2024-08-14,6
txn05881,ing023,2024-08-29,PURCHASE_ORDER,7,sup003,2024-08-23,6
txn05936,ing023,2024-09-04,PURCHASE_ORDER,6,sup003,2024-09-01,3
txn06062,ing023,2024-09-17,PURCHASE_ORDER,6,sup003,2024-09-07,10
txn06141,ing023,2024-09-25,PURCHASE_ORDER,6,sup003,2024-09-20,5
txn06220,ing023,2024-10-03,PURCHASE_ORDER,6,sup003,2024-09-28,5
txn06315,ing023,2024-10-13,PURCHASE_ORDER,6,sup003,2024-10-06,7
txn06366,ing023,2024-10-18,PURCHASE_ORDER,6,sup003,2024-10-16,2
txn06445,ing023,2024-10-25,PURCHASE_ORDER,6,sup003,2024-10-21,4
txn06541,ing023,2024-11-04,PURCHASE_ORDER,6,sup003,2024-10-28,7
txn06625,ing023,2024-11-13,PURCHASE_ORDER,6,sup003,2024-11-07,6
txn06680,ing023,2024-11-18,PURCHASE_ORDER,6,sup003,2024-11-16,2
txn06774,ing023,2024-11-28,PURCHASE_ORDER,6,sup003,2024-11-21,7
txn06832,ing023,2024-12-04,PURCHASE_ORDER,6,sup003,2024-12-01,3
txn06948,ing023,2024-12-16,PURCHASE_ORDER,6,sup003,2024-12-07,9
txn07029,ing023,2024-12-24,PURCHASE_ORDER,6,sup003,2024-12-19,5
txn07088,ing023,2024-12-30,PURCHASE_ORDER,6,sup003,2024-12-27,3
txn07158,ing023,2025-01-05,PURCHASE_ORDER,6,sup003,2025-01-02,3
txn07215,ing023,2025-01-11,PURCHASE_ORDER,7,sup003,2025-01-08,3
txn07290,ing023,2025-01-18,PURCHASE_ORDER,6,sup003,2025-01-14,4
txn07337,ing023,2025-01-22,PURCHASE_ORDER,6,sup003,2025-01-21,1
txn07406,ing023,2025-01-28,PURCHASE_ORDER,6,sup003,2025-01-25,3
txn07496,ing023,2025-02-05,PURCHASE_ORDER,6,sup003,2025-01-31,5
txn07580,ing023,2025-02-13,PURCHASE_ORDER,6,sup003,2025-02-08,5
txn07660,ing023,2025-02-21,PURCHASE_ORDER,7,sup003,2025-02-16,5
txn07735,ing023,2025-02-28,PURCHASE_ORDER,6,sup003,2025-02-24,4
txn07813,ing023,2025-03-08,PURCHASE_ORDER,6,sup003,2025-03-03,5
txn07898,ing023,2025-03-15,PURCHASE_ORDER,7,sup003,2025-03-11,4
txn07962,ing023,2025-03-21,PURCHASE_ORDER,6,sup003,2025-03-18,3
txn08085,ing023,2025-04-01,PURCHASE_ORDER,6,sup003,2025-03-24,8
txn08145,ing023,2025-04-06,PURCHASE_ORDER,7,sup003,2025-04-04,2
txn08235,ing023,2025-04-16,PURCHASE_ORDER,6,sup003,2025-04-09,7
txn08328,ing023,2025-04-25,PURCHASE_ORDER,6,sup003,2025-04-19,6
txn08407,ing023,2025-05-04,PURCHASE_ORDER,6,sup003,2025-04-28,6
txn08491,ing023,2025-05-13,PURCHASE_ORDER,6,sup003,2025-05-07,6
txn08588,ing023,2025-05-22,PURCHASE_ORDER,7,sup003,2025-05-16,6
txn08667,ing023,2025-05-30,PURCHASE_ORDER,6,sup003,2025-05-25,5
txn08739,ing023,2025-06-06,PURCHASE_ORDER,6,sup003,2025-06-02,4
txn08812,ing023,2025-06-13,PURCHASE_ORDER,6,sup003,2025-06-09,4
txn08868,ing023,2025-06-19,PURCHASE_ORDER,7,sup003,2025-06-16,3
txn08968,ing023,2025-06-29,PURCHASE_ORDER,6,sup003,2025-06-22,7
txn09024,ing023,2025-07-05,PURCHASE_ORDER,6,sup003,2025-07-02,3
txn09083,ing023,2025-07-11,PURCHASE_ORDER,7,sup003,2025-07-08,3
txn09171,ing023,2025-07-19,PURCHASE_ORDER,6,sup003,2025-07-14,5
txn09274,ing023,2025-07-28,PURCHASE_ORDER,6,sup003,2025-07-22,6
txn09353,ing023,2025-08-05,PURCHASE_ORDER,6,sup003,2025-07-31,5
txn09450,ing023,2025-08-14,PURCHASE_ORDER,6,sup003,2025-08-08,6
txn09512,ing023,2025-08-19,PURCHASE_ORDER,6,sup003,2025-08-17,2
txn09585,ing023,2025-08-26,PURCHASE_ORDER,6,sup003,2025-08-22,4
txn09655,ing023,2025-09-02,PURCHASE_ORDER,6,sup003,2025-08-29,4
txn09722,ing023,2025-09-08,PURCHASE_ORDER,6,sup003,2025-09-05,3
txn09837,ing023,2025-09-19,PURCHASE_ORDER,6,sup003,2025-09-11,8
txn09908,ing023,2025-09-26,PURCHASE_ORDER,6,sup003,2025-09-22,4
txn09991,ing023,2025-10-04,PURCHASE_ORDER,6,sup003,2025-09-29,5
txn10052,ing023,2025-10-10,PURCHASE_ORDER,6,sup003,2025-10-07,3
txn10131,ing023,2025-10-17,PURCHASE_ORDER,6,sup003,2025-10-13,4
txn10198,ing023,2025-10-23,PURCHASE_ORDER,6,sup003,2025-10-20,3
txn00340,ing024,2023-03-24,PURCHASE_ORDER,7,sup006,2023-03-16,8
txn00434,ing024,2023-04-02,PURCHASE_ORDER,7,sup006,2023-03-27,6
txn00699,ing024,2023-04-26,PURCHASE_ORDER,7,sup006,2023-04-05,21
txn00910,ing024,2023-05-17,PURCHASE_ORDER,7,sup006,2023-04-29,18
txn01139,ing024,2023-06-08,PURCHASE_ORDER,7,sup006,2023-05-20,19
txn01317,ing024,2023-06-24,PURCHASE_ORDER,7,sup006,2023-06-11,13
txn01534,ing024,2023-07-14,PURCHASE_ORDER,7,sup006,2023-06-27,17
txn01776,ing024,2023-08-05,PURCHASE_ORDER,7,sup006,2023-07-17,19
txn01965,ing024,2023-08-24,PURCHASE_ORDER,7,sup006,2023-08-08,16
txn02148,ing024,2023-09-09,PURCHASE_ORDER,7,sup006,2023-08-27,13
txn02369,ing024,2023-10-01,PURCHASE_ORDER,7,sup006,2023-09-12,19
txn02584,ing024,2023-10-20,PURCHASE_ORDER,7,sup006,2023-10-04,16
txn02743,ing024,2023-11-04,PURCHASE_ORDER,7,sup006,2023-10-23,12
txn02867,ing024,2023-11-17,PURCHASE_ORDER,7,sup006,2023-11-07,10
txn03040,ing024,2023-12-03,PURCHASE_ORDER,7,sup006,2023-11-20,13
txn03382,ing024,2024-01-03,PURCHASE_ORDER,7,sup006,2023-12-06,28
txn03582,ing024,2024-01-22,PURCHASE_ORDER,7,sup006,2024-01-06,16
txn03751,ing024,2024-02-06,PURCHASE_ORDER,7,sup006,2024-01-25,12
txn03974,ing024,2024-02-28,PURCHASE_ORDER,7,sup006,2024-02-09,19
txn04109,ing024,2024-03-12,PURCHASE_ORDER,7,sup006,2024-03-02,10
txn04263,ing024,2024-03-26,PURCHASE_ORDER,7,sup006,2024-03-15,11
txn04469,ing024,2024-04-14,PURCHASE_ORDER,7,sup006,2024-03-29,16
txn04726,ing024,2024-05-09,PURCHASE_ORDER,7,sup006,2024-04-17,22
txn05070,ing024,2024-06-12,PURCHASE_ORDER,7,sup006,2024-05-12,31
txn05360,ing024,2024-07-09,PURCHASE_ORDER,7,sup006,2024-06-15,24
txn05516,ing024,2024-07-24,PURCHASE_ORDER,7,sup006,2024-07-12,12
txn05711,ing024,2024-08-13,PURCHASE_ORDER,7,sup006,2024-07-27,17
txn05882,ing024,2024-08-29,PURCHASE_ORDER,7,sup006,2024-08-16,13
txn06076,ing024,2024-09-19,PURCHASE_ORDER,7,sup006,2024-09-01,18
txn06233,ing024,2024-10-04,PURCHASE_ORDER,7,sup006,2024-09-22,12
txn06410,ing024,2024-10-22,PURCHASE_ORDER,7,sup006,2024-10-07,15
txn06647,ing024,2024-11-15,PURCHASE_ORDER,7,sup006,2024-10-25,21
txn06852,ing024,2024-12-06,PURCHASE_ORDER,7,sup006,2024-11-18,18
txn07179,ing024,2025-01-07,PURCHASE_ORDER,7,sup006,2024-12-09,29
txn07384,ing024,2025-01-26,PURCHASE_ORDER,7,sup006,2025-01-10,16
txn07624,ing024,2025-02-18,PURCHASE_ORDER,7,sup006,2025-01-29,20
txn07848,ing024,2025-03-11,PURCHASE_ORDER,7,sup006,2025-02-21,18
txn08061,ing024,2025-03-30,PURCHASE_ORDER,7,sup006,2025-03-14,16
txn08285,ing024,2025-04-21,PURCHASE_ORDER,7,sup006,2025-04-02,19
txn08549,ing024,2025-05-18,PURCHASE_ORDER,7,sup006,2025-04-24,24
txn08692,ing024,2025-06-02,PURCHASE_ORDER,7,sup006,2025-05-21,12
txn08869,ing024,2025-06-19,PURCHASE_ORDER,7,sup006,2025-06-05,14
txn09084,ing024,2025-07-11,PURCHASE_ORDER,7,sup006,2025-06-22,19
txn09495,ing024,2025-08-18,PURCHASE_ORDER,7,sup006,2025-07-14,35
txn09669,ing024,2025-09-03,PURCHASE_ORDER,7,sup006,2025-08-21,13
txn09848,ing024,2025-09-20,PURCHASE_ORDER,7,sup006,2025-09-06,14
txn10053,ing024,2025-10-10,PURCHASE_ORDER,7,sup006,2025-09-23,17
txn00162,ing025,2023-03-07,PURCHASE_ORDER,5,sup004,2023-02-25,10
txn00262,ing025,2023-03-17,PURCHASE_ORDER,5,sup004,2023-03-09,8
txn00316,ing025,2023-03-22,PURCHASE_ORDER,5,sup004,2023-03-19,3
txn00369,ing025,2023-03-27,PURCHASE_ORDER,5,sup004,2023-03-24,3
txn00424,ing025,2023-04-01,PURCHASE_ORDER,5,sup004,2023-03-29,3
txn00484,ing025,2023-04-06,PURCHASE_ORDER,5,sup004,2023-04-03,3
txn00557,ing025,2023-04-13,PURCHASE_ORDER,5,sup004,2023-04-08,5
txn00599,ing025,2023-04-17,PURCHASE_ORDER,5,sup004,2023-04-15,2
txn00647,ing025,2023-04-21,PURCHASE_ORDER,5,sup004,2023-04-19,2
txn00700,ing025,2023-04-26,PURCHASE_ORDER,5,sup004,2023-04-23,3
txn00733,ing025,2023-04-30,PURCHASE_ORDER,5,sup004,2023-04-28,2
txn00824,ing025,2023-05-08,PURCHASE_ORDER,6,sup004,2023-05-02,6
txn00867,ing025,2023-05-13,PURCHASE_ORDER,5,sup004,2023-05-10,3
txn00911,ing025,2023-05-17,PURCHASE_ORDER,5,sup004,2023-05-15,2
txn00959,ing025,2023-05-22,PURCHASE_ORDER,5,sup004,2023-05-19,3
txn01010,ing025,2023-05-27,PURCHASE_ORDER,5,sup004,2023-05-24,3
txn01059,ing025,2023-06-01,PURCHASE_ORDER,6,sup004,2023-05-29,3
txn01153,ing025,2023-06-09,PURCHASE_ORDER,5,sup004,2023-06-03,6
txn01230,ing025,2023-06-16,PURCHASE_ORDER,6,sup004,2023-06-11,5
txn01305,ing025,2023-06-23,PURCHASE_ORDER,6,sup004,2023-06-18,5
txn01381,ing025,2023-06-30,PURCHASE_ORDER,5,sup004,2023-06-25,5
txn01419,ing025,2023-07-04,PURCHASE_ORDER,6,sup004,2023-07-02,2
txn01469,ing025,2023-07-09,PURCHASE_ORDER,5,sup004,2023-07-06,3
txn01507,ing025,2023-07-12,PURCHASE_ORDER,5,sup004,2023-07-11,1
txn01599,ing025,2023-07-20,PURCHASE_ORDER,6,sup004,2023-07-14,6
txn01677,ing025,2023-07-27,PURCHASE_ORDER,5,sup004,2023-07-22,5
txn01717,ing025,2023-07-31,PURCHASE_ORDER,5,sup004,2023-07-29,2
txn01785,ing025,2023-08-06,PURCHASE_ORDER,5,sup004,2023-08-02,4
txn01858,ing025,2023-08-13,PURCHASE_ORDER,5,sup004,2023-08-08,5
txn01893,ing025,2023-08-17,PURCHASE_ORDER,5,sup004,2023-08-15,2
txn01978,ing025,2023-08-25,PURCHASE_ORDER,5,sup004,2023-08-19,6
txn02039,ing025,2023-08-31,PURCHASE_ORDER,5,sup004,2023-08-27,4
txn02124,ing025,2023-09-07,PURCHASE_ORDER,6,sup004,2023-09-02,5
txn02198,ing025,2023-09-14,PURCHASE_ORDER,5,sup004,2023-09-09,5
txn02254,ing025,2023-09-20,PURCHASE_ORDER,5,sup004,2023-09-16,4
txn02328,ing025,2023-09-27,PURCHASE_ORDER,6,sup004,2023-09-22,5
txn02370,ing025,2023-10-01,PURCHASE_ORDER,5,sup004,2023-09-29,2
txn02410,ing025,2023-10-04,PURCHASE_ORDER,5,sup004,2023-10-03,1
txn02467,ing025,2023-10-09,PURCHASE_ORDER,6,sup004,2023-10-06,3
txn02499,ing025,2023-10-12,PURCHASE_ORDER,5,sup004,2023-10-11,1
txn02550,ing025,2023-10-17,PURCHASE_ORDER,5,sup004,2023-10-14,3
txn02603,ing025,2023-10-22,PURCHASE_ORDER,5,sup004,2023-10-19,3
txn02676,ing025,2023-10-29,PURCHASE_ORDER,5,sup004,2023-10-24,5
txn02734,ing025,2023-11-03,PURCHASE_ORDER,5,sup004,2023-10-31,3
txn02838,ing025,2023-11-14,PURCHASE_ORDER,5,sup004,2023-11-05,9
txn02900,ing025,2023-11-20,PURCHASE_ORDER,5,sup004,2023-11-16,4
txn02970,ing025,2023-11-27,PURCHASE_ORDER,5,sup004,2023-11-22,5
txn03041,ing025,2023-12-03,PURCHASE_ORDER,5,sup004,2023-11-29,4
txn03090,ing025,2023-12-07,PURCHASE_ORDER,5,sup004,2023-12-05,2
txn03177,ing025,2023-12-15,PURCHASE_ORDER,5,sup004,2023-12-09,6
txn03225,ing025,2023-12-20,PURCHASE_ORDER,5,sup004,2023-12-17,3
txn03281,ing025,2023-12-25,PURCHASE_ORDER,6,sup004,2023-12-22,3
txn03330,ing025,2023-12-30,PURCHASE_ORDER,5,sup004,2023-12-27,3
txn03400,ing025,2024-01-05,PURCHASE_ORDER,5,sup004,2024-01-01,4
txn03467,ing025,2024-01-11,PURCHASE_ORDER,5,sup004,2024-01-07,4
txn03503,ing025,2024-01-15,PURCHASE_ORDER,5,sup004,2024-01-13,2
txn03571,ing025,2024-01-21,PURCHASE_ORDER,5,sup004,2024-01-17,4
txn03628,ing025,2024-01-26,PURCHASE_ORDER,5,sup004,2024-01-23,3
txn03696,ing025,2024-02-01,PURCHASE_ORDER,5,sup004,2024-01-28,4
txn03735,ing025,2024-02-05,PURCHASE_ORDER,5,sup004,2024-02-03,2
txn03813,ing025,2024-02-13,PURCHASE_ORDER,5,sup004,2024-02-07,6
txn03851,ing025,2024-02-16,PURCHASE_ORDER,5,sup004,2024-02-15,1
txn03910,ing025,2024-02-21,PURCHASE_ORDER,5,sup004,2024-02-18,3
txn03975,ing025,2024-02-28,PURCHASE_ORDER,5,sup004,2024-02-23,5
txn04004,ing025,2024-03-02,PURCHASE_ORDER,6,sup004,2024-03-01,1
txn04060,ing025,2024-03-07,PURCHASE_ORDER,5,sup004,2024-03-04,3
txn04122,ing025,2024-03-13,PURCHASE_ORDER,5,sup004,2024-03-09,4
txn04186,ing025,2024-03-19,PURCHASE_ORDER,5,sup004,2024-03-15,4
txn04241,ing025,2024-03-24,PURCHASE_ORDER,6,sup004,2024-03-21,3
txn04332,ing025,2024-04-01,PURCHASE_ORDER,5,sup004,2024-03-26,6
txn04385,ing025,2024-04-06,PURCHASE_ORDER,5,sup004,2024-04-03,3
txn04432,ing025,2024-04-11,PURCHASE_ORDER,6,sup004,2024-04-08,3
txn04496,ing025,2024-04-17,PURCHASE_ORDER,6,sup004,2024-04-13,4
txn04554,ing025,2024-04-23,PURCHASE_ORDER,5,sup004,2024-04-19,4
txn04635,ing025,2024-04-30,PURCHASE_ORDER,6,sup004,2024-04-25,5
txn04685,ing025,2024-05-05,PURCHASE_ORDER,5,sup004,2024-05-02,3
txn04751,ing025,2024-05-11,PURCHASE_ORDER,5,sup004,2024-05-07,4
txn04794,ing025,2024-05-15,PURCHASE_ORDER,5,sup004,2024-05-13,2
txn04849,ing025,2024-05-20,PURCHASE_ORDER,5,sup004,2024-05-17,3
txn04893,ing025,2024-05-25,PURCHASE_ORDER,6,sup004,2024-05-22,3
txn04964,ing025,2024-06-01,PURCHASE_ORDER,5,sup004,2024-05-27,5
txn05033,ing025,2024-06-08,PURCHASE_ORDER,6,sup004,2024-06-03,5
txn05082,ing025,2024-06-13,PURCHASE_ORDER,5,sup004,2024-06-10,3
txn05138,ing025,2024-06-18,PURCHASE_ORDER,5,sup004,2024-06-15,3
txn05198,ing025,2024-06-23,PURCHASE_ORDER,5,sup004,2024-06-20,3
txn05261,ing025,2024-06-30,PURCHASE_ORDER,5,sup004,2024-06-25,5
txn05308,ing025,2024-07-05,PURCHASE_ORDER,5,sup004,2024-07-02,3
txn05361,ing025,2024-07-09,PURCHASE_ORDER,5,sup004,2024-07-07,2
txn05418,ing025,2024-07-15,PURCHASE_ORDER,5,sup004,2024-07-11,4
txn05474,ing025,2024-07-20,PURCHASE_ORDER,5,sup004,2024-07-17,3
txn05542,ing025,2024-07-27,PURCHASE_ORDER,6,sup004,2024-07-22,5
txn05610,ing025,2024-08-03,PURCHASE_ORDER,6,sup004,2024-07-29,5
txn05673,ing025,2024-08-09,PURCHASE_ORDER,5,sup004,2024-08-05,4
txn05720,ing025,2024-08-14,PURCHASE_ORDER,5,sup004,2024-08-11,3
txn05795,ing025,2024-08-20,PURCHASE_ORDER,5,sup004,2024-08-16,4
txn05850,ing025,2024-08-26,PURCHASE_ORDER,5,sup004,2024-08-22,4
txn05918,ing025,2024-09-02,PURCHASE_ORDER,5,sup004,2024-08-28,5
txn05959,ing025,2024-09-06,PURCHASE_ORDER,5,sup004,2024-09-04,2
txn06003,ing025,2024-09-11,PURCHASE_ORDER,5,sup004,2024-09-08,3
txn06109,ing025,2024-09-22,PURCHASE_ORDER,6,sup004,2024-09-13,9
txn06152,ing025,2024-09-26,PURCHASE_ORDER,5,sup004,2024-09-24,2
txn06201,ing025,2024-10-01,PURCHASE_ORDER,5,sup004,2024-09-28,3
txn06248,ing025,2024-10-06,PURCHASE_ORDER,5,sup004,2024-10-03,3
txn06310,ing025,2024-10-12,PURCHASE_ORDER,5,sup004,2024-10-08,4
txn06367,ing025,2024-10-18,PURCHASE_ORDER,5,sup004,2024-10-14,4
txn06432,ing025,2024-10-24,PURCHASE_ORDER,5,sup004,2024-10-20,4
txn06502,ing025,2024-10-31,PURCHASE_ORDER,5,sup004,2024-10-26,5
txn06601,ing025,2024-11-10,PURCHASE_ORDER,5,sup004,2024-11-02,8
txn06636,ing025,2024-11-14,PURCHASE_ORDER,5,sup004,2024-11-12,2
txn06692,ing025,2024-11-19,PURCHASE_ORDER,5,sup004,2024-11-16,3
txn06755,ing025,2024-11-26,PURCHASE_ORDER,5,sup004,2024-11-21,5
txn06833,ing025,2024-12-04,PURCHASE_ORDER,5,sup004,2024-11-28,6
txn06899,ing025,2024-12-11,PURCHASE_ORDER,5,sup004,2024-12-06,5
txn06961,ing025,2024-12-17,PURCHASE_ORDER,6,sup004,2024-12-13,4
txn07030,ing025,2024-12-24,PURCHASE_ORDER,5,sup004,2024-12-19,5
txn07110,ing025,2025-01-01,PURCHASE_ORDER,5,sup004,2024-12-26,6
txn07168,ing025,2025-01-06,PURCHASE_ORDER,5,sup004,2025-01-03,3
txn07226,ing025,2025-01-12,PURCHASE_ORDER,5,sup004,2025-01-08,4
txn07299,ing025,2025-01-19,PURCHASE_ORDER,5,sup004,2025-01-14,5
txn07394,ing025,2025-01-27,PURCHASE_ORDER,5,sup004,2025-01-21,6
txn07465,ing025,2025-02-02,PURCHASE_ORDER,5,sup004,2025-01-29,4
txn07521,ing025,2025-02-08,PURCHASE_ORDER,5,sup004,2025-02-04,4
txn07589,ing025,2025-02-14,PURCHASE_ORDER,5,sup004,2025-02-10,4
txn07646,ing025,2025-02-20,PURCHASE_ORDER,5,sup004,2025-02-16,4
txn07702,ing025,2025-02-25,PURCHASE_ORDER,5,sup004,2025-02-22,3
txn07764,ing025,2025-03-03,PURCHASE_ORDER,5,sup004,2025-02-27,4
txn07814,ing025,2025-03-08,PURCHASE_ORDER,7,sup004,2025-03-05,3
txn07874,ing025,2025-03-13,PURCHASE_ORDER,6,sup004,2025-03-10,3
txn07953,ing025,2025-03-20,PURCHASE_ORDER,5,sup004,2025-03-15,5
txn07991,ing025,2025-03-24,PURCHASE_ORDER,5,sup004,2025-03-22,2
txn08062,ing025,2025-03-30,PURCHASE_ORDER,5,sup004,2025-03-26,4
txn08108,ing025,2025-04-03,PURCHASE_ORDER,5,sup004,2025-04-01,2
txn08174,ing025,2025-04-09,PURCHASE_ORDER,5,sup004,2025-04-05,4
txn08225,ing025,2025-04-15,PURCHASE_ORDER,5,sup004,2025-04-11,4
txn08265,ing025,2025-04-19,PURCHASE_ORDER,5,sup004,2025-04-17,2
txn08329,ing025,2025-04-25,PURCHASE_ORDER,5,sup004,2025-04-21,4
txn08371,ing025,2025-04-30,PURCHASE_ORDER,5,sup004,2025-04-27,3
txn08428,ing025,2025-05-06,PURCHASE_ORDER,5,sup004,2025-05-02,4
txn08465,ing025,2025-05-10,PURCHASE_ORDER,5,sup004,2025-05-08,2
txn08517,ing025,2025-05-15,PURCHASE_ORDER,5,sup004,2025-05-12,3
txn08589,ing025,2025-05-22,PURCHASE_ORDER,5,sup004,2025-05-17,5
txn08640,ing025,2025-05-27,PURCHASE_ORDER,5,sup004,2025-05-24,3
txn08682,ing025,2025-06-01,PURCHASE_ORDER,5,sup004,2025-05-29,3
txn08714,ing025,2025-06-04,PURCHASE_ORDER,5,sup004,2025-06-03,1
txn08766,ing025,2025-06-08,PURCHASE_ORDER,5,sup004,2025-06-06,2
txn08820,ing025,2025-06-14,PURCHASE_ORDER,5,sup004,2025-06-10,4
txn08870,ing025,2025-06-19,PURCHASE_ORDER,5,sup004,2025-06-16,3
txn08944,ing025,2025-06-27,PURCHASE_ORDER,5,sup004,2025-06-21,6
txn09025,ing025,2025-07-05,PURCHASE_ORDER,6,sup004,2025-06-29,6
txn09085,ing025,2025-07-11,PURCHASE_ORDER,5,sup004,2025-07-07,4
txn09126,ing025,2025-07-15,PURCHASE_ORDER,5,sup004,2025-07-13,2
txn09212,ing025,2025-07-22,PURCHASE_ORDER,5,sup004,2025-07-17,5
txn09266,ing025,2025-07-27,PURCHASE_ORDER,5,sup004,2025-07-24,3
txn09331,ing025,2025-08-03,PURCHASE_ORDER,5,sup004,2025-07-29,5
txn09385,ing025,2025-08-08,PURCHASE_ORDER,5,sup004,2025-08-05,3
txn09426,ing025,2025-08-12,PURCHASE_ORDER,5,sup004,2025-08-10,2
txn09470,ing025,2025-08-16,PURCHASE_ORDER,5,sup004,2025-08-14,2
txn09535,ing025,2025-08-21,PURCHASE_ORDER,5,sup004,2025-08-18,3
txn09601,ing025,2025-08-27,PURCHASE_ORDER,6,sup004,2025-08-23,4
txn09656,ing025,2025-09-02,PURCHASE_ORDER,5,sup004,2025-08-29,4
txn09741,ing025,2025-09-10,PURCHASE_ORDER,5,sup004,2025-09-04,6
txn09797,ing025,2025-09-16,PURCHASE_ORDER,6,sup004,2025-09-12,4
txn09881,ing025,2025-09-23,PURCHASE_ORDER,5,sup004,2025-09-18,5
txn09928,ing025,2025-09-28,PURCHASE_ORDER,6,sup004,2025-09-25,3
txn09976,ing025,2025-10-03,PURCHASE_ORDER,5,sup004,2025-09-30,3
txn10043,ing025,2025-10-09,PURCHASE_ORDER,5,sup004,2025-10-05,4
txn10103,ing025,2025-10-15,PURCHASE_ORDER,5,sup004,2025-10-11,4
txn10187,ing025,2025-10-22,PURCHASE_ORDER,5,sup004,2025-10-17,5
txn10214,ing025,2025-10-25,PURCHASE_ORDER,5,sup004,2025-10-24,1
txn00558,ing026,2023-04-13,PURCHASE_ORDER,6,sup003,2023-04-03,10
txn00655,ing026,2023-04-22,PURCHASE_ORDER,6,sup003,2023-04-16,6
txn00798,ing026,2023-05-06,PURCHASE_ORDER,6,sup003,2023-04-25,11
txn00960,ing026,2023-05-22,PURCHASE_ORDER,6,sup003,2023-05-09,13
txn01133,ing026,2023-06-07,PURCHASE_ORDER,6,sup003,2023-05-25,13
txn01264,ing026,2023-06-19,PURCHASE_ORDER,6,sup003,2023-06-10,9
txn01446,ing026,2023-07-07,PURCHASE_ORDER,6,sup003,2023-06-22,15
txn01535,ing026,2023-07-14,PURCHASE_ORDER,6,sup003,2023-07-10,4
txn01718,ing026,2023-07-31,PURCHASE_ORDER,6,sup003,2023-07-17,14
txn01864,ing026,2023-08-14,PURCHASE_ORDER,6,sup003,2023-08-03,11
txn02089,ing026,2023-09-04,PURCHASE_ORDER,6,sup003,2023-08-17,18
txn02383,ing026,2023-10-02,PURCHASE_ORDER,6,sup003,2023-09-07,25
txn02489,ing026,2023-10-11,PURCHASE_ORDER,6,sup003,2023-10-05,6
txn02701,ing026,2023-10-31,PURCHASE_ORDER,6,sup003,2023-10-14,17
txn02846,ing026,2023-11-15,PURCHASE_ORDER,6,sup003,2023-11-03,12
txn03091,ing026,2023-12-07,PURCHASE_ORDER,6,sup003,2023-11-18,19
txn03313,ing026,2023-12-28,PURCHASE_ORDER,6,sup003,2023-12-10,18
txn03478,ing026,2024-01-12,PURCHASE_ORDER,6,sup003,2023-12-31,12
txn03710,ing026,2024-02-03,PURCHASE_ORDER,6,sup003,2024-01-15,19
txn03862,ing026,2024-02-17,PURCHASE_ORDER,6,sup003,2024-02-06,11
txn03985,ing026,2024-02-29,PURCHASE_ORDER,6,sup003,2024-02-20,9
txn04098,ing026,2024-03-11,PURCHASE_ORDER,6,sup003,2024-03-03,8
txn04264,ing026,2024-03-26,PURCHASE_ORDER,6,sup003,2024-03-14,12
txn04433,ing026,2024-04-11,PURCHASE_ORDER,6,sup003,2024-03-29,13
